taxa_suavizada,projecao,dp_latente,inferior,superior,p_abaixo,id_municipio,fold,ficou_abaixo,baseline_prevalencia,coberto,gap_ate_meta,taxa_2023_invertida
29.798869270989822,32.403569319234634,12.368390013150037,8.16197034671567,56.64516829175359,0.6097426236736834,1600808,0,1,0.4661062906724512,True,7.150000000000002,-28.7
61.0247537115986,63.62945375984341,22.813921478968027,18.9149893149413,100.0,0.5244756849364529,1700251,0,0,0.4661062906724512,True,2.9299999999999997,-62.1
85.950955342094,88.55565539033881,23.486690812239882,42.52258728232085,100.0,0.35782567997761344,1700350,0,1,0.4661062906724512,True,-15.5,-95.5
33.32321551741802,35.92791556566283,16.34046767609613,3.901187429973497,67.95464370135215,0.5363777471377519,1702901,0,0,0.4661062906724512,True,7.120000000000001,-30.3
59.241874604345135,61.84657465258994,17.612921303270113,27.325883235642245,96.36726606953764,0.5227158430038502,1703107,0,1,0.4661062906724512,True,3.3500000000000014,-59.5
34.6836263956811,37.28832644392591,22.813921478968027,0.0,82.002790888828,0.45518289757359087,1703826,0,0,0.4661062906724512,True,7.219999999999999,-27.5
50.69557236132777,53.30027240957258,20.72563057925182,12.678782917356983,93.92176190178816,0.5151975836179982,1705102,0,1,0.4661062906724512,True,5.090000000000003,-49.0
61.34280026660608,63.94750031485089,19.260238299527693,26.19812691411763,100.0,0.5226170984898274,1705557,0,1,0.4661062906724512,True,2.940000000000005,-62.1
34.759756821449656,37.364456869694465,22.813921478968027,0.0,82.07892131459656,0.4549026211332472,1705607,0,0,0.4661062906724512,True,7.18,-27.6
49.19227230882208,51.79697235706689,16.072730170161055,20.295000090320883,83.2989446238129,0.5394759998896751,1706001,0,1,0.4661062906724512,True,5.189999999999998,-48.2
40.797092589582235,43.40179263782704,15.344571674967778,13.326984796696738,73.47660047895734,0.5533511409944097,1707108,0,0,0.4661062906724512,True,6.359999999999999,-39.1
49.923753631216805,52.52845367946161,17.71732962534038,17.803125711569933,87.25378164735329,0.5286069325970335,1707207,0,1,0.4661062906724512,True,5.099999999999994,-48.7
38.41887011359743,41.02357016184224,18.413967925851043,4.932856214698461,77.114284108986,0.5150846947701571,1707306,0,0,0.4661062906724512,True,6.719999999999999,-35.0
54.29736691399316,56.90206696223797,19.58472655383971,18.516708269646877,95.28742565482905,0.5211328771257235,1708304,0,1,0.4661062906724512,True,4.339999999999996,-53.6
44.58203637594179,47.1867364241866,10.895716746726182,25.83152401485335,68.54194883351984,0.6078814141298152,1709500,0,0,0.4661062906724512,True,5.770000000000003,-44.4
41.009625110355714,43.61432515860052,34.764906203361406,0.0,100.0,0.3961516396891252,1709807,0,1,0.4661062906724512,True,7.16,-27.3
